 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20091008        0.400000E+00        0.572245E+01        0.466732E+02        0.253775E+02        0.918531E+02        0.918531E+01        0.918531E+03        0.250000E+01        0.600000E+01        0.566953E-02        0.354937E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.435177E-01        0.400007E-01        0.195739E-02        0.727228E-03        0.216265E+00        0.128370E+01        0.105475E-01        0.930738E-05        0.501060E-03        0.103794E-05        0.833821E-03        0.102491E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.437602E-01        0.000000E+00        0.918531E-04        0.918531E-04        0.000000E+00        0.000000E+00        0.925579E-02        0.000000E+00        0.100000E+01
  20091009        0.400000E+00        0.520763E+01        0.451566E+02        0.236008E+02        0.812962E+02        0.812962E+01        0.812962E+03        0.250000E+01        0.600000E+01        0.522635E-02        0.347788E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.359415E-01        0.400007E-01        0.180438E-02        0.643647E-03        0.219790E+00        0.128370E+01        0.105475E-01        0.959006E-05        0.501060E-03        0.103794E-05        0.791987E-03        0.896517E-05        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.361418E-01        0.000000E+00        0.812962E-04        0.812962E-04        0.000000E+00        0.000000E+00        0.757691E-02        0.000000E+00        0.100000E+01
  20091010        0.400000E+00        0.503293E+01        0.445993E+02        0.229840E+02        0.777966E+02        0.777966E+01        0.777966E+03        0.250000E+01        0.600000E+01        0.507526E-02        0.345247E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.335473E-01        0.400007E-01        0.175222E-02        0.615939E-03        0.221044E+00        0.128370E+01        0.105475E-01        0.980483E-05        0.501060E-03        0.103794E-05        0.786316E-03        0.836775E-05        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.337342E-01        0.000000E+00        0.777966E-04        0.777966E-04        0.000000E+00        0.000000E+00        0.702495E-02        0.000000E+00        0.100000E+01
  20091011        0.400000E+00        0.498221E+01        0.445372E+02        0.228276E+02        0.764796E+02        0.764796E+01        0.764796E+03        0.250000E+01        0.600000E+01        0.501782E-02        0.344265E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.326618E-01        0.400007E-01        0.173239E-02        0.605512E-03        0.221528E+00        0.128370E+01        0.105475E-01        0.930738E-05        0.501060E-03        0.103794E-05        0.737974E-03        0.907097E-05        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.328438E-01        0.000000E+00        0.764796E-04        0.764796E-04        0.000000E+00        0.000000E+00        0.694686E-02        0.000000E+00        0.100000E+01
  20091012        0.400000E+00        0.522197E+01        0.453401E+02        0.236835E+02        0.811552E+02        0.811552E+01        0.811552E+03        0.250000E+01        0.600000E+01        0.522030E-02        0.347687E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.358438E-01        0.400007E-01        0.180230E-02        0.642530E-03        0.219840E+00        0.128370E+01        0.105475E-01        0.882356E-05        0.501060E-03        0.103794E-05        0.727843E-03        0.103333E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.360435E-01        0.000000E+00        0.811552E-04        0.811552E-04        0.000000E+00        0.000000E+00        0.774141E-02        0.000000E+00        0.100000E+01
  20091013        0.400000E+00        0.540391E+01        0.459686E+02        0.243350E+02        0.845982E+02        0.845982E+01        0.845982E+03        0.250000E+01        0.600000E+01        0.536692E-02        0.350103E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.382547E-01        0.400007E-01        0.185292E-02        0.669789E-03        0.218649E+00        0.128370E+01        0.105475E-01        0.828899E-05        0.501060E-03        0.103794E-05        0.702952E-03        0.117655E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.384678E-01        0.000000E+00        0.845982E-04        0.845982E-04        0.000000E+00        0.000000E+00        0.840576E-02        0.000000E+00        0.100000E+01
  20091014        0.400000E+00        0.539967E+01        0.460414E+02        0.243396E+02        0.842339E+02        0.842339E+01        0.842339E+03        0.250000E+01        0.600000E+01        0.535150E-02        0.349851E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.379969E-01        0.400007E-01        0.184759E-02        0.666905E-03        0.218773E+00        0.128370E+01        0.105475E-01        0.783849E-05        0.501060E-03        0.103794E-05        0.662837E-03        0.128105E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.382087E-01        0.000000E+00        0.842339E-04        0.842339E-04        0.000000E+00        0.000000E+00        0.847398E-02        0.000000E+00        0.100000E+01
  20091015        0.400000E+00        0.529394E+01        0.458166E+02        0.239924E+02        0.817916E+02        0.817916E+01        0.817916E+03        0.250000E+01        0.600000E+01        0.524756E-02        0.348140E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.362852E-01        0.400007E-01        0.181171E-02        0.647569E-03        0.219617E+00        0.128370E+01        0.105475E-01        0.740493E-05        0.501060E-03        0.103794E-05        0.614011E-03        0.137000E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.364874E-01        0.000000E+00        0.817916E-04        0.817916E-04        0.000000E+00        0.000000E+00        0.821146E-02        0.000000E+00        0.100000E+01
  20091016        0.400000E+00        0.524470E+01        0.457624E+02        0.238409E+02        0.804879E+02        0.804879E+01        0.804879E+03        0.250000E+01        0.600000E+01        0.519164E-02        0.347209E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.353832E-01        0.400007E-01        0.179240E-02        0.637247E-03        0.220076E+00        0.128370E+01        0.105475E-01        0.693089E-05        0.501060E-03        0.103794E-05        0.568581E-03        0.149446E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.355803E-01        0.000000E+00        0.804879E-04        0.804879E-04        0.000000E+00        0.000000E+00        0.814021E-02        0.000000E+00        0.100000E+01
  20091017        0.400000E+00        0.515505E+01        0.455723E+02        0.235443E+02        0.784109E+02        0.784109E+01        0.784109E+03        0.250000E+01        0.600000E+01        0.510194E-02        0.345699E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.339632E-01        0.400007E-01        0.176143E-02        0.620802E-03        0.220821E+00        0.128370E+01        0.105475E-01        0.653528E-05        0.501060E-03        0.103794E-05        0.526863E-03        0.159767E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.341524E-01        0.000000E+00        0.784109E-04        0.784109E-04        0.000000E+00        0.000000E+00        0.792513E-02        0.000000E+00        0.100000E+01
  20091018        0.400000E+00        0.513006E+01        0.455809E+02        0.234735E+02        0.776267E+02        0.776267E+01        0.776267E+03        0.250000E+01        0.600000E+01        0.506787E-02        0.345121E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.334326E-01        0.400007E-01        0.174967E-02        0.614594E-03        0.221106E+00        0.128370E+01        0.105475E-01        0.610526E-05        0.501060E-03        0.103794E-05        0.488909E-03        0.174489E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.336189E-01        0.000000E+00        0.776267E-04        0.776267E-04        0.000000E+00        0.000000E+00        0.792687E-02        0.000000E+00        0.100000E+01
  20091019        0.400000E+00        0.553220E+01        0.468311E+02        0.248815E+02        0.855515E+02        0.855515E+01        0.855515E+03        0.250000E+01        0.600000E+01        0.540716E-02        0.350758E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.389322E-01        0.400007E-01        0.186681E-02        0.677337E-03        0.218326E+00        0.128370E+01        0.105475E-01        0.574831E-05        0.501060E-03        0.103794E-05        0.491143E-03        0.202041E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.391491E-01        0.000000E+00        0.855515E-04        0.855515E-04        0.000000E+00        0.000000E+00        0.935875E-02        0.000000E+00        0.100000E+01
  20091020        0.400000E+00        0.578335E+01        0.476095E+02        0.257536E+02        0.904158E+02        0.904158E+01        0.904158E+03        0.250000E+01        0.600000E+01        0.561023E-02        0.354005E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.424556E-01        0.400007E-01        0.193692E-02        0.715849E-03        0.216725E+00        0.128370E+01        0.105475E-01        0.540922E-05        0.501060E-03        0.103794E-05        0.479528E-03        0.227253E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.426922E-01        0.000000E+00        0.904158E-04        0.904158E-04        0.000000E+00        0.000000E+00        0.103452E-01        0.000000E+00        0.100000E+01
